state,suburb,count,home_care_places,residential_places,restorative_care_places,total,hcp_perc,rp_perc,rcp_perc,total_perc
SA,HEATHFIELD,1,0,36,0,36,0,1.658474111679804e-4,0,1.614053021641761e-4
SA,HENDON,1,0,70,0,70,0,3.22481077271073e-4,0,3.138436430970091e-4
SA,HINDMARSH,2,0,0,0,0,0,0,0,0
SA,HOPE VALLEY,5,0,458,0,458,0,0.0021099476198593063,0,0.0020534341219775737
SA,HOVE,4,0,161,0,161,0,7.417064777234678e-4,0,7.218403791231209e-4
SA,HUNTFIELD HEIGHTS,1,0,92,0,92,0,4.238322729848388e-4,0,4.1248021664178335e-4
SA,INGLE FARM,2,0,238,0,238,0,0.0010964356627216482,0,0.001067068386529831
SA,JAMESTOWN,2,0,54,0,54,0,2.4877111675197057e-4,0,2.4210795324626413e-4
SA,JOSLIN,2,0,96,0,96,0,4.422597631146144e-4,0,4.304141391044696e-4
SA,KADINA,1,0,72,0,72,0,3.316948223359608e-4,0,3.228106043283522e-4
SA,KAPUNDA,1,0,30,0,30,0,1.3820617597331698e-4,0,1.3450441847014674e-4
SA,KAROONDA,1,0,26,0,26,0,1.197786858435414e-4,0,1.1657049600746052e-4
SA,KEITH,1,0,18,0,18,0,8.29237055839902e-5,0,8.070265108208805e-5
SA,KENSINGTON GARDENS,2,0,79,0,79,0,3.639429300630681e-4,0,3.5419496863805307e-4
SA,KENT TOWN,1,0,0,0,0,0,0,0,0
SA,KENT TOWN S,1,0,0,0,0,0,0,0,0
SA,KIDMAN PARK,2,0,0,4,4,0,0,8.188331627430911e-4,1.7933922462686233e-5
SA,KILBURN,1,0,54,0,54,0,2.4877111675197057e-4,0,2.4210795324626413e-4
SA,KILKENNY,1,0,0,0,0,0,0,0,0
SA,KIMBA,1,2,22,0,24,0.0018365472910927456,1.0135119571376579e-4,0,1.076035347761174e-4
SA,KINGSCOTE,1,8,53,0,61,0.0073461891643709825,2.441642442195267e-4,0,2.7349231755596505e-4
SA,KINGSTON SE,1,0,32,0,32,0,1.474199210382048e-4,0,1.4347137970148986e-4
SA,KINGSWOOD,3,0,250,0,250,0,0.0011517181331109749,0,0.0011208701539178894
SA,KLEMZIG,2,0,127,0,127,0,5.850728116203752e-4,0,5.694020381902878e-4
SA,LAMEROO,1,0,16,0,16,0,7.37099605191024e-5,0,7.173568985074493e-5
SA,LARGS BAY,1,0,170,0,170,0,7.83168330515463e-4,0,7.621917046641649e-4
SA,LARGS NORTH,1,0,116,0,116,0,5.343972137634924e-4,0,5.200837514179007e-4
SA,LAURA,1,0,12,0,12,0,5.52824703893268e-5,0,5.38017673880587e-5
SA,LEABROOK,1,0,106,0,106,0,4.883284884390534e-4,0,4.752489452611852e-4
SA,LIGHTSVIEW,1,0,110,0,110,0,5.06755978568829e-4,0,4.931828677238714e-4
SA,LINDEN PARK,1,0,191,0,191,0,8.799126536967849e-4,0,8.563447975932676e-4
SA,LOBETHAL,1,0,36,0,36,0,1.658474111679804e-4,0,1.614053021641761e-4
SA,LOCKLEYS,3,0,163,0,163,0,7.509202227883557e-4,0,7.30807340354464e-4
SA,LOXTON,4,0,118,0,118,0,5.436109588283802e-4,0,5.290507126492439e-4
SA,MAGILL,2,0,103,0,103,0,4.745078708417217e-4,0,4.617985034141705e-4
SA,MAITLAND,3,0,60,0,60,0,2.7641235194663397e-4,0,2.690088369402935e-4
SA,MALVERN,2,0,75,0,75,0,3.455154399332925e-4,0,3.362610461753669e-4
SA,MANNINGHAM,1,0,0,0,0,0,0,0,0
SA,MANNUM,2,0,73,0,73,0,3.363016948684047e-4,0,3.2729408494402377e-4
SA,MARION,3,0,159,17,176,0,7.3249273265858e-4,0.003480040941658137,7.890925883581942e-4
SA,MARLESTON,1,0,115,0,115,0,5.297903412310484e-4,0,5.156002708022292e-4
SA,MARRYATVILLE,3,0,0,0,0,0,0,0,0
SA,MAWSON LAKES,1,0,98,0,98,0,4.514735081795022e-4,0,4.393811003358127e-4
SA,MCLAREN VALE,2,0,77,0,77,0,3.5472918499818027e-4,0,3.4522800740670995e-4
SA,MENINGIE,2,0,40,0,40,0,1.84274901297756e-4,0,1.7933922462686232e-4
SA,MILANG,1,0,0,0,0,0,0,0,0
SA,MILE END,1,0,0,0,0,0,0,0,0
SA,MILE END SOUTH,1,0,0,0,0,0,0,0,0
SA,MILLICENT,2,0,150,0,150,0,6.91030879866585e-4,0,6.725220923507338e-4
SA,MINLATON,2,0,53,0,53,0,2.441642442195267e-4,0,2.376244726305926e-4
SA,MODBURY,2,0,56,0,56,0,2.579848618168584e-4,0,2.5107491447760725e-4
SA,MOONTA,3,0,77,0,77,0,3.5472918499818027e-4,0,3.4522800740670995e-4
SA,MORPHETT VALE,2,0,249,0,249,0,0.0011471112605785311,0,0.001116386673302218
SA,MORPHETTVILLE,2,0,298,0,298,0,0.001372848014668282,0,0.0013360772234701243
SA,MOUNT BARKER,3,0,133,0,133,0,6.127140468150387e-4,0,5.963029218843172e-4
SA,MOUNT GAMBIER,7,0,329,0,329,0,0.001515661063174043,0,0.0014750651225559426
SA,MURRAY BRIDGE,5,0,171,0,171,0,7.877752030479068e-4,0,7.666751852798365e-4
SA,MYRTLE BANK,5,0,284,0,284,0,0.0013083517992140675,0,0.0012733084948507226
SA,NARACOORTE,3,0,80,0,80,0,3.68549802595512e-4,0,3.5867844925372463e-4
SA,NETLEY,2,0,0,0,0,0,0,0,0
SA,NEWTON,3,0,0,2,2,0,0,4.0941658137154553e-4,8.966961231343116e-6
SA,NORLUNGA CENTRE,1,0,0,0,0,0,0,0,0
SA,NORTH ADELAIDE,3,0,165,0,165,0,7.601339678532435e-4,0,7.397743015858071e-4
SA,NORTH PLYMPTON,5,0,291,0,291,0,0.0013405999069411748,0,0.0013046928591604235
SA,NORTHFIELD,1,0,0,73,73,0,0,0.014943705220061412,3.2729408494402377e-4
SA,NORTHGATE,1,0,43,0,43,0,1.980955188950877e-4,0,1.92789666473877e-4
SA,NORWOOD,4,0,43,3,46,0,1.980955188950877e-4,6.141248720573184e-4,2.0624010832089168e-4
SA,NURIOOTPA,6,0,100,0,100,0,4.6068725324438997e-4,0,4.4834806156715583e-4
SA,OAK VALLEY,1,0,11,0,11,0,5.0675597856882895e-5,0,4.931828677238714e-5
SA,OAKDEN,1,0,40,0,40,0,1.84274901297756e-4,0,1.7933922462686232e-4
SA,OAKLANDS PARK,7,0,245,0,245,0,0.0011286837704487555,0,0.0010984527508395318
SA,ORROROO,1,0,26,0,26,0,1.197786858435414e-4,0,1.1657049600746052e-4
SA,PARA HILLS,1,0,60,0,60,0,2.7641235194663397e-4,0,2.690088369402935e-4
SA,PARADISE,5,0,213,0,213,0,9.812638494105506e-4,0,9.549813711380419e-4
SA,PARAFIELD GARDENS,2,0,143,0,143,0,6.587827721394777e-4,0,6.411377280410328e-4
SA,PARKSIDE,7,0,85,0,85,0,3.915841652577315e-4,0,3.8109585233208243e-4
SA,PAYNEHAM,1,0,0,0,0,0,0,0,0
SA,PAYNEHAM SOUTH,1,0,64,0,64,0,2.948398420764096e-4,0,2.8694275940297973e-4
SA,PENNINGTON,2,0,60,0,60,0,2.7641235194663397e-4,0,2.690088369402935e-4
SA,PENOLA,1,0,36,0,36,0,1.658474111679804e-4,0,1.614053021641761e-4
SA,PETERBOROUGH,1,0,11,0,11,0,5.0675597856882895e-5,0,4.931828677238714e-5
SA,PINNAROO,1,0,31,0,31,0,1.428130485057609e-4,0,1.389878990858183e-4
SA,PORT AUGUSTA,4,5,94,0,99,0.004591368227731864,4.3304601804972656e-4,0,4.4386458095148427e-4
SA,PORT AUGUSTA WEST,1,0,46,0,46,0,2.119161364924194e-4,0,2.0624010832089168e-4
SA,PORT BROUGHTON,3,0,75,0,75,0,3.455154399332925e-4,0,3.362610461753669e-4
SA,PORT ELLIOT,1,0,92,0,92,0,4.238322729848388e-4,0,4.1248021664178335e-4
SA,PORT LINCOLN,5,0,142,0,142,0,6.541758996070337e-4,0,6.366542474253613e-4
SA,PORT NOARLUNGA,2,0,115,0,115,0,5.297903412310484e-4,0,5.156002708022292e-4
SA,PORT PIRIE,9,0,204,0,204,0,9.398019966185556e-4,0,9.146300455969979e-4
SA,PROSPECT,6,0,151,0,151,0,6.956377523990289e-4,0,6.770055729664053e-4
SA,QUORN,1,0,30,0,30,0,1.3820617597331698e-4,0,1.3450441847014674e-4
SA,REGENCY PARK,1,0,80,0,80,0,3.68549802595512e-4,0,3.5867844925372463e-4
SA,RENMARK,3,6,89,0,95,0.005509641873278237,4.1001165538750707e-4,0,4.2593065848879803e-4
SA,REYNELLA,1,0,89,0,89,0,4.1001165538750707e-4,0,3.9902977479476867e-4
SA,RIDGEHAVEN,1,0,132,0,132,0,6.081071742825947e-4,0,5.918194412686457e-4
SA,RIVERTON,2,0,44,0,44,0,2.0270239142753158e-4,0,1.9727314708954856e-4
SA,ROSEWATER,1,0,83,0,83,0,3.8237042019284367e-4,0,3.721288911007393e-4
SA,ROSTREVOR,1,0,92,0,92,0,4.238322729848388e-4,0,4.1248021664178335e-4
SA,SALISBURY,4,0,223,0,223,0,0.0010273325747349896,0,9.998161772947574e-4
SA,SALISBURY EAST,1,0,80,0,80,0,3.68549802595512e-4,0,3.5867844925372463e-4
SA,SALISBURY NORTH,1,0,89,0,89,0,4.1001165538750707e-4,0,3.9902977479476867e-4
SA,SALISBURY SOUTH,7,10,76,0,86,0.009182736455463728,3.501223124657364e-4,0,3.85579332947754e-4
SA,SEAFORD,1,0,100,0,100,0,4.6068725324438997e-4,0,4.4834806156715583e-4
SA,SEATON,3,0,172,0,172,0,7.923820755803508e-4,0,7.71158665895508e-4
SA,SEMAPHORE,2,0,46,0,46,0,2.119161364924194e-4,0,2.0624010832089168e-4
SA,SEMAPHORE PARK,1,0,168,0,168,0,7.739545854505752e-4,0,7.532247434328217e-4
SA,SMITHFIELD,1,0,74,0,74,0,3.409085674008486e-4,0,3.317775655596953e-4
SA,SNOWTOWN,1,0,31,0,31,0,1.428130485057609e-4,0,1.389878990858183e-4
SA,SOMERTON PARK,1,0,101,0,101,0,4.652941257768339e-4,0,4.528315421828274e-4
SA,SOUTH BRIGHTON,1,0,76,0,76,0,3.501223124657364e-4,0,3.407445267910384e-4
SA,ST AGNES,1,0,163,0,163,0,7.509202227883557e-4,0,7.30807340354464e-4
SA,ST PETERS,1,0,32,0,32,0,1.474199210382048e-4,0,1.4347137970148986e-4
SA,STANSBURY,1,0,40,0,40,0,1.84274901297756e-4,0,1.7933922462686232e-4
SA,STRATHALBYN,2,0,109,0,109,0,5.021491060363851e-4,0,4.886993871081999e-4
SA,STREAKY BAY,2,0,17,0,17,0,7.83168330515463e-5,0,7.621917046641649e-5
SA,TAILEM BEND,1,0,19,0,19,0,8.75305781164341e-5,0,8.51861316977596e-5
SA,TANUNDA,1,0,117,0,117,0,5.390040862959363e-4,0,5.245672320335723e-4
SA,THEVENARD,1,7,9,0,16,0.006427915518824609,4.14618527919951e-5,0,7.173568985074493e-5
SA,TOORAK GARDENS,2,0,36,0,36,0,1.658474111679804e-4,0,1.614053021641761e-4
SA,TORRENSVILLE,1,0,0,0,0,0,0,0,0
SA,TRINITY GARDENS,2,0,0,0,0,0,0,0,0
SA,TROTT PARK,1,0,120,0,120,0,5.528247038932679e-4,0,5.38017673880587e-4
SA,TUMBY BAY,1,0,22,0,22,0,1.0135119571376579e-4,0,9.863657354477428e-5
SA,UNDERDALE,2,0,0,5,5,0,0,0.0010235414534288639,2.241740307835779e-5
SA,UNLEY,2,0,0,0,0,0,0,0,0
SA,URAIDLA,1,0,25,0,25,0,1.1517181331109749e-4,0,1.1208701539178896e-4
SA,VALLEY VIEW,1,0,113,0,113,0,5.205765961661606e-4,0,5.066333095708861e-4
SA,VICTOR HARBOR,2,0,151,0,151,0,6.956377523990289e-4,0,6.770055729664053e-4
SA,WAIKERIE,2,0,52,0,52,0,2.395573716870828e-4,0,2.3314099201492104e-4
SA,WALKERVILLE,2,0,153,0,153,0,7.048514974639167e-4,0,6.859725341977484e-4
SA,WALKLEY HEIGHTS,1,0,63,0,63,0,2.902329695439657e-4,0,2.8245927878730817e-4
SA,WALLAROO,3,0,70,0,70,0,3.22481077271073e-4,0,3.138436430970091e-4
SA,WAYVILLE,2,0,127,0,127,0,5.850728116203752e-4,0,5.694020381902878e-4
SA,WEST BEACH,1,0,80,0,80,0,3.68549802595512e-4,0,3.5867844925372463e-4
SA,WEST CROYDON,2,0,46,0,46,0,2.119161364924194e-4,0,2.0624010832089168e-4
SA,WESTBOURNE PARK,3,0,216,0,216,0,9.950844670078823e-4,0,9.684318129850565e-4
SA,WHYALLA,5,0,109,0,109,0,5.021491060363851e-4,0,4.886993871081999e-4
SA,WHYALLA STUART,1,0,42,0,42,0,1.934886463626438e-4,0,1.8830618585820544e-4
SA,WILLIAMSTOWN,2,0,23,0,23,0,1.059580682462097e-4,0,1.0312005416044584e-4
SA,WOODCROFT,1,0,101,0,101,0,4.652941257768339e-4,0,4.528315421828274e-4
SA,WOODSIDE,1,0,105,0,105,0,4.8372161590660946e-4,0,4.7076546464551363e-4
SA,WOODVILLE,4,0,160,0,160,0,7.37099605191024e-4,0,7.173568985074493e-4
SA,WOODVILLE NORTH,5,0,0,0,0,0,0,0,0
SA,WUDINNA,1,0,10,0,10,0,4.6068725324439e-5,0,4.483480615671558e-5
SA,YAHL,1,0,42,0,42,0,1.934886463626438e-4,0,1.8830618585820544e-4
SA,YALATA,1,52,0,0,52,0.047750229568411386,0,0,2.3314099201492104e-4
SA,YANKALILLA,2,0,63,0,63,0,2.902329695439657e-4,0,2.8245927878730817e-4
TAS,BEACONSFIELD,1,1,29,0,30,9.182736455463728e-4,1.335993034408731e-4,0,1.3450441847014674e-4
TAS,BERRIEDALE,1,0,45,0,45,0,2.073092639599755e-4,0,2.0175662770522012e-4
TAS,BLACKMANS BAY,1,0,52,0,52,0,2.395573716870828e-4,0,2.3314099201492104e-4
TAS,BURNIE,3,0,178,0,178,0,8.200233107750141e-4,0,7.980595495895373e-4
TAS,CAMPBELL TOWN,1,14,24,0,38,0.012855831037649219,1.105649407786536e-4,0,1.703722633955192e-4
TAS,CAPE BARREN ISLAND,1,4,0,0,4,0.0036730945821854912,0,0,1.7933922462686233e-5
TAS,CLAREMONT,1,0,56,0,56,0,2.579848618168584e-4,0,2.5107491447760725e-4
TAS,CURRIE,1,0,14,0,14,0,6.44962154542146e-5,0,6.276872861940181e-5
TAS,CYGNET,1,0,0,0,0,0,0,0,0
TAS,DELORAINE,2,0,95,0,95,0,4.3765289058217047e-4,0,4.2593065848879803e-4
TAS,DEVONPORT,7,0,239,5,244,0,0.0011010425352540921,0.0010235414534288639,0.0010939692702238602
TAS,DOVER,1,0,16,0,16,0,7.37099605191024e-5,0,7.173568985074493e-5
TAS,EAST DEVONPORT,2,0,48,0,48,0,2.211298815573072e-4,0,2.152070695522348e-4
TAS,FRANKLIN,5,0,84,0,84,0,3.869772927252876e-4,0,3.7661237171641087e-4
TAS,GLENORCHY,7,0,236,0,236,0,0.0010872219176567605,0,0.0010581014252984877
TAS,GOODWOOD,1,0,0,0,0,0,0,0,0
TAS,HOBART,14,36,111,54,201,0.03305785123966942,5.113628511012729e-4,0.01105424769703173,9.011796037499832e-4
TAS,KINGS MEADOWS,5,0,165,0,165,0,7.601339678532435e-4,0,7.397743015858071e-4
TAS,KINGSTON,4,0,98,0,98,0,4.514735081795022e-4,0,4.393811003358127e-4
TAS,LADY BARRON,1,13,0,0,13,0.011937557392102846,0,0,5.828524800373026e-5
TAS,LATROBE,2,0,67,0,67,0,3.086604596737413e-4,0,3.003932012499944e-4
TAS,LAUNCESTON,12,0,0,30,30,0,0,0.006141248720573183,1.3450441847014674e-4
TAS,LEGANA,2,0,106,0,106,0,4.883284884390534e-4,0,4.752489452611852e-4
TAS,LENAH VALLEY,1,0,0,0,0,0,0,0,0
TAS,LINDISFARNE,6,0,418,0,418,0,0.0019256727185615501,0,0.0018740948973507113
TAS,LONGFORD,2,0,56,0,56,0,2.579848618168584e-4,0,2.5107491447760725e-4
TAS,LOW HEAD,4,0,69,0,69,0,3.178742047386291e-4,0,3.093601624813375e-4
TAS,MOONAH,9,0,0,8,8,0,0,0.0016376663254861821,3.5867844925372466e-5
TAS,MOWBRAY,1,0,0,0,0,0,0,0,0
TAS,NEW NORFOLK,3,0,93,0,93,0,4.284391455172827e-4,0,4.169636972574549e-4
TAS,NEW TOWN,8,0,290,0,290,0,0.001335993034408731,0,0.0013002093785447518
TAS,NEWNHAM,1,0,66,0,66,0,3.0405358714129737e-4,0,2.9590972063432285e-4
TAS,NEWSTEAD,2,0,102,0,102,0,4.699009983092778e-4,0,4.5731502279849895e-4
TAS,NORWOOD,3,0,193,0,193,0,8.891263987616726e-4,0,8.653117588246107e-4
TAS,NUBEENA,1,6,28,0,34,0.005509641873278237,1.289924309084292e-4,0,1.5243834093283298e-4
TAS,OATLANDS,1,0,18,0,18,0,8.29237055839902e-5,0,8.070265108208805e-5
TAS,OLD BEACH,1,0,80,0,80,0,3.68549802595512e-4,0,3.5867844925372463e-4
TAS,PENGUIN,1,0,78,0,78,0,3.593360575306242e-4,0,3.497114880223815e-4
TAS,PORT SORELL,1,0,80,0,80,0,3.68549802595512e-4,0,3.5867844925372463e-4
TAS,PROSPECT VALE,1,0,75,0,75,0,3.455154399332925e-4,0,3.362610461753669e-4
TAS,QUEENSTOWN,1,0,16,0,16,0,7.37099605191024e-5,0,7.173568985074493e-5
TAS,RIVERSIDE,3,0,121,3,124,0,5.574315764257119e-4,6.141248720573184e-4,5.559515963432732e-4
TAS,ROSETTA,1,0,87,0,87,0,4.007979103226193e-4,0,3.9006281356342555e-4
TAS,ROSNY PARK,2,0,0,4,4,0,0,8.188331627430911e-4,1.7933922462686233e-5
TAS,SANDY BAY,3,0,185,0,185,0,8.522714185021215e-4,0,8.294439138992382e-4
TAS,SCOTTSDALE,2,0,62,0,62,0,2.856260970115218e-4,0,2.779757981716366e-4
TAS,SHEFFIELD,2,0,46,0,46,0,2.119161364924194e-4,0,2.0624010832089168e-4
TAS,SMITHTON,4,0,61,0,61,0,2.810192244790779e-4,0,2.7349231755596505e-4
TAS,SNUG,1,0,62,0,62,0,2.856260970115218e-4,0,2.779757981716366e-4
TAS,SOMERSET,3,0,82,0,82,0,3.7776354766039976e-4,0,3.6764541048506775e-4
TAS,SORELL,3,0,72,0,72,0,3.316948223359608e-4,0,3.228106043283522e-4
TAS,SOUTH HOBART,2,0,119,0,119,0,5.482178313608241e-4,0,5.335341932649155e-4
TAS,SOUTH LAUNCESTON,1,0,134,0,134,0,6.173209193474826e-4,0,6.007864024999888e-4
TAS,ST HELENS,3,0,55,0,55,0,2.533779892844145e-4,0,2.465914338619357e-4
TAS,ST LEONARDS,1,0,98,0,98,0,4.514735081795022e-4,0,4.393811003358127e-4
TAS,SUMMERHILL,1,0,0,0,0,0,0,0,0
TAS,SWANSEA,4,0,50,0,50,0,2.3034362662219498e-4,0,2.2417403078357792e-4
TAS,TAROONA,2,0,113,0,113,0,5.205765961661606e-4,0,5.066333095708861e-4
TAS,TRAVELLERS REST,1,0,0,0,0,0,0,0,0
TAS,ULVERSTONE,3,0,73,25,98,0,3.363016948684047e-4,0.00511770726714432,4.393811003358127e-4
TAS,WARRANE,5,0,185,0,185,0,8.522714185021215e-4,0,8.294439138992382e-4
TAS,WEST ULVERSTONE,1,0,96,0,96,0,4.422597631146144e-4,0,4.304141391044696e-4
TAS,WHITEMARK,1,0,9,0,9,0,4.14618527919951e-5,0,4.0351325541044026e-5
TAS,WYNYARD,2,0,70,0,70,0,3.22481077271073e-4,0,3.138436430970091e-4
TAS,YOUNGTOWN,1,0,88,0,88,0,4.0540478285506316e-4,0,3.945462941790971e-4
TAS,ZEEHAN,1,0,0,0,0,0,0,0,0
VIC,ABBOTSFORD,3,0,84,0,84,0,3.869772927252876e-4,0,3.7661237171641087e-4
VIC,ALBERT PARK,1,0,30,0,30,0,1.3820617597331698e-4,0,1.3450441847014674e-4
VIC,ALEXANDRA,1,0,50,0,50,0,2.3034362662219498e-4,0,2.2417403078357792e-4
VIC,ALPHINGTON,1,0,45,0,45,0,2.073092639599755e-4,0,2.0175662770522012e-4
VIC,ALTONA,3,0,0,0,0,0,0,0,0
VIC,ALTONA MEADOWS,3,0,275,0,275,0,0.0012668899464220724,0,0.0012329571693096785
VIC,ALTONA NORTH,6,0,324,0,324,0,0.0014926267005118236,0,0.0014526477194775848
VIC,ANGLESEA,1,0,60,0,60,0,2.7641235194663397e-4,0,2.690088369402935e-4
VIC,APOLLO BAY,3,3,30,2,35,0.0027548209366391185,1.3820617597331698e-4,4.0941658137154553e-4,1.5692182154850454e-4
VIC,ARARAT,4,0,129,0,129,0,5.942865566852631e-4,0,5.78368999421631e-4
VIC,ARDEER,2,0,100,0,100,0,4.6068725324438997e-4,0,4.4834806156715583e-4
VIC,ARMADALE,1,0,83,0,83,0,3.8237042019284367e-4,0,3.721288911007393e-4
VIC,ARMSTRONG CREEK,1,0,120,0,120,0,5.528247038932679e-4,0,5.38017673880587e-4
VIC,ASCOT VALE,8,0,31,0,31,0,1.428130485057609e-4,0,1.389878990858183e-4
VIC,ASHBURTON,3,0,92,0,92,0,4.238322729848388e-4,0,4.1248021664178335e-4
VIC,ASHWOOD,2,0,165,0,165,0,7.601339678532435e-4,0,7.397743015858071e-4
VIC,AVOCA,2,0,30,0,30,0,1.3820617597331698e-4,0,1.3450441847014674e-4
VIC,AVONDALE HEIGHTS,4,0,404,0,404,0,0.0018611765031073355,0,0.0018113261687313096
VIC,BACCHUS MARSH,1,0,30,0,30,0,1.3820617597331698e-4,0,1.3450441847014674e-4
VIC,BAIRNSDALE,8,0,271,0,271,0,0.0012484624562922968,0,0.0012150232468469923
VIC,BALLAN,4,0,51,0,51,0,2.349504991546389e-4,0,2.2865751139924948e-4
VIC,BALLARAT,20,0,398,73,471,0,0.0018335352679126722,0.014943705220061412,0.002111719369981304
VIC,BALLARAT EAST,6,0,159,10,169,0,7.3249273265858e-4,0.0020470829068577278,7.577082240484934e-4
VIC,BALLARAT NORTH,1,0,60,0,60,0,2.7641235194663397e-4,0,2.690088369402935e-4
VIC,BALWYN,3,0,106,0,106,0,4.883284884390534e-4,0,4.752489452611852e-4
VIC,BALWYN NORTH,1,0,120,0,120,0,5.528247038932679e-4,0,5.38017673880587e-4
VIC,BANNOCKBURN,1,0,120,0,120,0,5.528247038932679e-4,0,5.38017673880587e-4
VIC,BARANDUDA,1,0,100,0,100,0,4.6068725324438997e-4,0,4.4834806156715583e-4
VIC,BARWON DOWNS,1,0,0,0,0,0,0,0,0
VIC,BAYSWATER,4,0,272,0,272,0,0.0012530693288247408,0,0.0012195067274626639
VIC,BAYSWATER NORTH,2,0,121,10,131,0,5.574315764257119e-4,0.0020470829068577278,5.873359606529741e-4
VIC,BEACONSFIELD UPPER,1,0,60,0,60,0,2.7641235194663397e-4,0,2.690088369402935e-4
VIC,BEAUFORT,3,0,27,0,27,0,1.2438555837598528e-4,0,1.2105397662313206e-4
VIC,BEECHWORTH,2,0,75,0,75,0,3.455154399332925e-4,0,3.362610461753669e-4
VIC,BELLBRAE,1,0,99,0,99,0,4.5608038071194606e-4,0,4.4386458095148427e-4
VIC,BELMONT,8,0,256,0,256,0,0.0011793593683056384,0,0.001147771037611919
VIC,BENALLA,6,0,292,0,292,0,0.0013452067794736187,0,0.001309176339776095
VIC,BENDIGO,14,0,459,85,544,0,0.00211455449239175,0.017400204708290685,0.0024390134549253277
VIC,BENTLEIGH,2,0,45,0,45,0,2.073092639599755e-4,0,2.0175662770522012e-4
VIC,BENTLEIGH EAST,2,0,119,0,119,0,5.482178313608241e-4,0,5.335341932649155e-4
VIC,BERWICK,3,0,342,0,342,0,0.0015755504060958137,0,0.001533350370559673
VIC,BIRCHIP,1,0,10,0,10,0,4.6068725324439e-5,0,4.483480615671558e-5
VIC,BLACKBURN,1,0,202,0,202,0,9.305882515536677e-4,0,9.056630843656548e-4
VIC,BLACKBURN SOUTH,4,0,275,0,275,0,0.0012668899464220724,0,0.0012329571693096785
VIC,BONBEACH,1,0,70,0,70,0,3.22481077271073e-4,0,3.138436430970091e-4
VIC,BOORT,2,0,28,0,28,0,1.289924309084292e-4,0,1.2553745723880362e-4
VIC,BORONIA,4,0,279,0,279,0,0.001285317436551848,0,0.0012508910917723647
VIC,BOX HILL,12,0,293,13,306,0,0.0013498136520060627,0.0026612077789150462,0.0013719450683954968
VIC,BOXHILL,1,0,0,0,0,0,0,0,0
VIC,BRAESIDE,1,0,0,0,0,0,0,0,0
VIC,BRAYBROOK,9,0,0,0,0,0,0,0,0
VIC,BRIGHT,2,0,45,0,45,0,2.073092639599755e-4,0,2.0175662770522012e-4
VIC,BRIGHTON,7,0,383,0,383,0,0.0017644321799260136,0,0.0017171730758022067
VIC,BRIGHTON EAST,4,0,406,0,406,0,0.0018703902481722234,0,0.0018202931299626526
VIC,BROADMEADOWS,4,0,32,0,32,0,1.474199210382048e-4,0,1.4347137970148986e-4
VIC,BRUNSWICK,8,0,200,0,200,0,9.213745064887799e-4,0,8.966961231343117e-4
VIC,BRUNSWICK WEST,2,0,111,0,111,0,5.113628511012729e-4,0,4.97666348339543e-4
VIC,BUNDOORA,18,0,241,20,261,0,0.0011102562803189798,0.0040941658137154556,0.0011701884406902768
VIC,BUNYIP,1,0,50,0,50,0,2.3034362662219498e-4,0,2.2417403078357792e-4
VIC,BURNSIDE,1,0,90,0,90,0,4.14618527919951e-4,0,4.0351325541044023e-4
VIC,BURWOOD,4,0,192,0,192,0,8.845195262292288e-4,0,8.608282782089392e-4
VIC,BURWOOD EAST,2,0,30,0,30,0,1.3820617597331698e-4,0,1.3450441847014674e-4
VIC,CAIRNLEA,1,0,60,0,60,0,2.7641235194663397e-4,0,2.690088369402935e-4
VIC,CALIFORNIA GULLY,1,0,67,0,67,0,3.086604596737413e-4,0,3.003932012499944e-4
VIC,CAMBERWELL,12,0,745,0,745,0,0.0034321200366707054,0,0.0033401930586753107
VIC,CAMBERWELL EAST,1,0,64,0,64,0,2.948398420764096e-4,0,2.8694275940297973e-4
VIC,CAMPBELLFIELD,2,0,0,0,0,0,0,0,0
VIC,CAMPERDOWN,3,0,76,0,76,0,3.501223124657364e-4,0,3.407445267910384e-4
VIC,CANADIAN,1,0,65,0,65,0,2.9944671460885346e-4,0,2.914262400186513e-4
VIC,CANN RIVER,2,0,0,0,0,0,0,0,0
VIC,CANTERBURY,3,0,185,0,185,0,8.522714185021215e-4,0,8.294439138992382e-4
VIC,CAPEL SOUND,2,0,189,0,189,0,8.706989086318971e-4,0,8.473778363619244e-4
VIC,CARLTON,8,0,162,0,162,0,7.463133502559118e-4,0,7.263238597387924e-4
VIC,CARNEGIE,1,0,120,0,120,0,5.528247038932679e-4,0,5.38017673880587e-4
VIC,CARRUM DOWNS,7,0,302,0,302,0,0.0013912755047980577,0,0.0013540111459328106
VIC,CASTERTON,2,0,73,0,73,0,3.363016948684047e-4,0,3.2729408494402377e-4
VIC,CASTLEMAINE,1,0,153,0,153,0,7.048514974639167e-4,0,6.859725341977484e-4
VIC,CAULFIELD,7,0,270,88,358,0,0.001243855583759853,0.018014329580348005,0.001605086060410418
VIC,CAULFIELD NORTH,5,0,343,0,343,0,0.0015801572786282576,0,0.0015378338511753444
VIC,CAULFIELD SOUTH,1,0,127,0,127,0,5.850728116203752e-4,0,5.694020381902878e-4
VIC,CHARLTON,1,0,15,0,15,0,6.910308798665849e-5,0,6.725220923507337e-5
VIC,CHELSEA,4,0,284,0,284,0,0.0013083517992140675,0,0.0012733084948507226
VIC,CHELSEA HEIGHTS,1,0,0,0,0,0,0,0,0
